"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
"SocialDynamics.nlogo"
"Dry weather group runners vs solo runners and no spectators (21km)"
"04/27/2024 23:08:24:326 +0200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","percentage-of-solo-runners","race-distance","number-of-runners","number-of-spectators","weather","[step]","total-runners-in-group","avg-group-runners-finish-time","avg-group-runners-speed","total-socially-suspectible-runners-in-group","socially-suspectible-group-runners-avg-finish-time","socially-suspectible-group-runners-avg-speed","non-socially-suspectible-group-runners-avg-finish-time","non-socially-suspectible-group-runners-avg-speed","total-solo-runners","avg-solo-runner-finish-time","avg-solo-runner-speed","total-solo-socially-suspectible-runners","socially-suspectible-solo-runners-avg-finish-time","socially-suspectible-solo-runners-avg-speed","non-socially-suspectible-solo-runners-avg-finish-time","non-social-suspectible-solo-runners-avg-speed"
"67","50","21","20","0","dry","11623","1","165.58","11.2","0","0","0","165.58","11.2","19","158.25","11.6","11","160","12.241818181818182","155.83","10.70625"
"68","50","21","20","0","dry","12025","3","164.09","11.18","2","164.1","11.18","164.07","11.17","17","156.05","12.16","10","149.06","12.555","166.04","11.58714285714286"
"69","50","21","20","0","dry","12806","3","157.98","13.16","1","157.98","13.19","157.98","13.15","17","157.35","14.31","10","150.13","15.438","167.65","12.69857142857143"
"70","50","21","20","0","dry","12806","5","158.04","12.27","2","158.36","12.375","157.83","12.193333333333333","15","157.48","13.63","7","158.53","15.489999999999998","156.56","11.9975"
"72","50","21","20","0","dry","12004","3","154.72","11.52","2","154.98","11.740000000000002","154.22","11.09","17","156.06","12.24","11","152.95","12.647272727272728","161.76","11.498333333333333"
"73","50","21","20","0","dry","12806","4","156.15","13.31","2","156.74","14.085","155.57","12.54","16","164.74","14.08","10","165.86","15.07","162.88","12.431666666666668"
"75","50","21","20","0","dry","12806","1","151.75","11.32","0","0","0","151.75","11.32","19","155.58","13.27","10","167.81","15.254999999999999","141.99","11.057777777777778"
"77","50","21","20","0","dry","11048","5","144.34","9.15","1","144.37","9.16","144.34","9.152500000000002","15","150.41","10.19","9","152.85","10.56111111111111","146.76","9.64166666666667"
"76","50","21","20","0","dry","12806","1","151.12","14.4","1","151.12","14.4","0","0","19","154.04","13.72","12","153.49","14.707500000000005","154.97","12.03142857142857"
"74","50","21","20","0","dry","12806","3","162.62","12.92","2","162.93","13.114999999999998","162.02","12.54","17","156.97","12.48","7","157.82","13.098571428571429","156.38","12.052000000000001"
"71","50","21","20","0","dry","12107","7","154.98","10.55","2","155.15","10.785","154.92","10.462","13","173.89","13","5","174.36","14.232000000000001","173.6","12.2375"
"78","50","21","20","0","dry","12806","1","160.33","12.19","0","0","0","160.33","12.19","19","154.74","13.17","8","156.65","15.10625","153.36","11.76090909090909"
"79","50","21","20","0","dry","10875","0","0","0","0","0","0","0","0","20","149.26","10.15","11","157.17","10.985454545454546","139.58","9.125555555555556"
"81","50","21","20","0","dry","10548","0","0","0","0","0","0","0","0","20","146.91","9.64","10","144","9.799000000000001","149.82","9.483"
"80","50","21","20","0","dry","11695","2","154.55","10.24","0","0","0","154.55","10.24","18","152.35","11.49","11","148.92","11.918181818181818","157.75","10.812857142857142"
"82","50","21","20","0","dry","9710","3","150.58","9.07","0","0","0","150.58","9.07","17","138.5","8.69","6","144.1","9.420000000000003","135.45","8.298181818181817"
"84","50","21","20","0","dry","12806","0","0","0","0","0","0","0","0","20","167.82","13.73","8","166.16","15.127500000000001","168.92","12.793333333333333"
"83","50","21","20","0","dry","11722","4","140.69","10.11","2","141.17","10.12","140.22","10.095","16","143.86","10.22","7","148.46","10.692857142857143","140.28","9.855555555555554"
"85","50","21","20","0","dry","11696","5","159","11.09","4","159.01","11.027500000000002","158.97","11.359999999999998","15","157.91","11.5","6","162.93","12.881666666666666","154.56","10.583333333333332"
"86","50","21","20","0","dry","11222","4","146.72","10.26","2","146.78","10.31","146.66","10.215000000000002","16","147.18","10.46","10","143.23","10.567","153.75","10.268333333333334"
"88","50","21","20","0","dry","10321","5","146.63","9.28","1","146.97","9.18","146.55","9.309999999999999","15","144.6","9.18","8","138.82","8.87125","151.2","9.532857142857143"
"89","50","21","20","0","dry","11450","5","144.62","10.1","4","144.65","10.117500000000001","144.47","10.02","15","148.64","10.89","7","144.75","11.447142857142856","152.04","10.40875"
"87","50","21","20","0","dry","12806","5","127.15","10.28","2","127.25","10.2","127.09","10.333333333333334","15","152.29","12.71","10","154.1","13.313999999999998","148.69","11.516"
