"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
"SocialDynamics.nlogo"
"Wet weather group runners vs solo runners and no spectators (42.2km)"
"05/01/2024 00:32:53:454 +0200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","percentage-of-solo-runners","race-distance","number-of-runners","number-of-spectators","weather","[step]","total-runners-in-group","avg-group-runners-finish-time","avg-group-runners-speed","total-socially-suspectible-runners-in-group","socially-suspectible-group-runners-avg-finish-time","socially-suspectible-group-runners-avg-speed","non-socially-suspectible-group-runners-avg-finish-time","non-socially-suspectible-group-runners-avg-speed","total-solo-runners","avg-solo-runner-finish-time","avg-solo-runner-speed","total-solo-socially-suspectible-runners","socially-suspectible-solo-runners-avg-finish-time","socially-suspectible-solo-runners-avg-speed","non-socially-suspectible-solo-runners-avg-finish-time","non-social-suspectible-solo-runners-avg-speed"
"84","50","42.2","20","0","wet","40249","0","0","0","0","0","0","0","0","1","356.5","456.54","1","356.5","456.54","0","0"
"85","50","42.2","20","0","wet","31127","1","396.37","47.05","0","0","0","396.37","47.05","16","390.37","59.3","13","384.37","38.136923076923075","416.38","150.9966666666667"
"86","50","42.2","20","0","wet","31127","0","0","0","0","0","0","0","0","13","386.7","80.34","7","388.99","38.96142857142857","384.03","128.60666666666665"
"91","50","42.2","20","0","wet","24653","2","369.88","15.22","1","369.42","15.23","370.33","15.21","18","349.21","16.07","7","359.47","14.521428571428572","342.69","17.047272727272727"
"88","50","42.2","20","0","wet","31127","1","369.2","38.28","1","369.2","38.28","0","0","15","372.72","38.28","14","372.69","36.504285714285714","373.07","63.14"
"87","50","42.2","20","0","wet","36775","0","0","0","0","0","0","0","0","5","349.98","661.03","5","349.98","661.034","0","0"
"95","50","42.2","20","0","wet","29713","0","0","0","0","0","0","0","0","20","374.34","46.2","11","381.2","28.31545454545455","365.96","68.06444444444443"
"92","50","42.2","20","0","wet","31127","0","0","0","0","0","0","0","0","14","354.02","72.87","8","352.03","36.371249999999996","356.68","121.52666666666666"
"93","50","42.2","20","0","wet","31127","0","0","0","0","0","0","0","0","14","353.35","86.3","7","360.48","38.151428571428575","346.22","134.4557142857143"
"89","50","42.2","20","0","wet","36363","0","0","0","0","0","0","0","0","5","347.42","99247.08","5","347.42","99247.08400000002","0","0"
"94","50","42.2","20","0","wet","31127","0","0","0","0","0","0","0","0","15","377.12","61.81","9","368.66","37.05","389.79","98.94666666666667"
"90","50","42.2","20","0","wet","36084","0","0","0","0","0","0","0","0","3","371.38","1013.99","3","371.38","1013.99","0","0"
"96","50","42.2","20","0","wet","37306","0","0","0","0","0","0","0","0","5","370.02","537.46","5","370.02","537.4559999999999","0","0"
"97","50","42.2","20","0","wet","37084","0","0","0","0","0","0","0","0","5","379.51","813.05","5","379.51","813.05","0","0"
"98","50","42.2","20","0","wet","30229","0","0","0","0","0","0","0","0","20","360.17","50.78","12","358.32","29.396666666666665","362.95","82.865"
"99","50","42.2","20","0","wet","31127","0","0","0","0","0","0","0","0","15","380.84","57.38","11","369.27","36.15181818181818","412.68","115.77"
"100","50","42.2","20","0","wet","31127","2","355.37","33.16","2","355.37","33.155","0","0","9","343.76","41.47","7","338.59","32.22714285714286","361.87","73.83"
