"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
"SocialDynamics.nlogo"
"Dry weather group runners vs solo runners and spectators (42.2km)"
"04/28/2024 12:37:22:682 +0200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","percentage-of-solo-runners","race-distance","number-of-runners","number-of-spectators","weather","[step]","total-runners-in-group","avg-group-runners-finish-time","avg-group-runners-speed","total-socially-suspectible-runners-in-group","socially-suspectible-group-runners-avg-finish-time","socially-suspectible-group-runners-avg-speed","non-socially-suspectible-group-runners-avg-finish-time","non-socially-suspectible-group-runners-avg-speed","total-solo-runners","avg-solo-runner-finish-time","avg-solo-runner-speed","total-solo-socially-suspectible-runners","socially-suspectible-solo-runners-avg-finish-time","socially-suspectible-solo-runners-avg-speed","non-socially-suspectible-solo-runners-avg-finish-time","non-social-suspectible-solo-runners-avg-speed"
"67","50","42.2","20","50","dry","21640","3","263.88","6.2","1","263.87","6.2","263.88","6.2","17","279.61","6.62","12","284.86","6.770833333333332","267.02","6.260000000000001"
"71","50","42.2","20","50","dry","21132","0","0","0","0","0","0","0","0","20","283.6","6.81","12","277.87","6.675833333333332","292.19","7.0024999999999995"
"78","50","42.2","20","50","dry","19071","0","0","0","0","0","0","0","0","20","271.27","6.4","8","264.23","6.21","275.96","6.530833333333333"
"72","50","42.2","20","50","dry","20947","0","0","0","0","0","0","0","0","20","281.84","6.63","12","283.34","6.666666666666667","279.6","6.571250000000001"
"73","50","42.2","20","50","dry","21553","2","264.69","6.08","1","264.65","6.070000000000001","264.73","6.08","18","269.3","6.23","9","253.53","5.84","285.06","6.618888888888889"
"74","50","42.2","20","50","dry","21473","3","237.37","5.4","1","237.35","5.4","237.38","5.4","17","270.61","6.2","8","289.1","6.608750000000001","254.18","5.828888888888889"
"76","50","42.2","20","50","dry","20990","4","276.65","6.57","3","276.64","6.566666666666666","276.65","6.570000000000001","16","276.79","6.53","8","277.11","6.510000000000001","276.47","6.5562499999999995"
"75","50","42.2","20","50","dry","21491","3","270.96","6.23","2","270.97","6.235","270.95","6.23","17","275.66","6.26","10","278.73","6.268000000000001","271.28","6.241428571428572"
"70","50","42.2","20","50","dry","22426","6","275.14","6.51","2","275.13","6.515","275.14","6.51","14","284.49","6.68","8","275.58","6.507499999999999","296.37","6.916666666666667"
"77","50","42.2","20","50","dry","21545","2","303.72","7.08","2","303.72","7.075","0","0","18","293.15","6.84","8","301.1","7.04","286.79","6.680000000000001"
"80","50","42.2","20","50","dry","20013","2","271.74","6.46","1","271.85","6.48","271.63","6.44","18","274.04","6.54","9","262.06","6.228888888888888","286.03","6.855555555555554"
"79","50","42.2","20","50","dry","21233","0","0","0","0","0","0","0","0","20","270.56","6.37","13","272.27","6.3623076923076916","267.4","6.3828571428571435"
"81","50","42.2","20","50","dry","21115","3","266.91","6.32","3","266.91","6.320000000000001","0","0","17","278.91","6.62","9","283.48","6.7733333333333325","273.76","6.44"
"69","50","42.2","20","50","dry","20749","5","269.93","6.37","2","269.95","6.38","269.91","6.37","15","263.2","6.2","11","264.41","6.223636363636363","259.87","6.119999999999999"
"82","50","42.2","20","50","dry","21010","0","0","0","0","0","0","0","0","20","301.84","7.01","9","312.34","7.272222222222222","293.24","6.787272727272727"
"86","50","42.2","20","50","dry","18662","2","265.02","6.19","1","265.02","6.19","265.03","6.19","18","262.73","6.12","8","266.12","6.17875","260.02","6.065"
"90","50","42.2","20","50","dry","18472","0","0","0","0","0","0","0","0","20","271.56","6.41","9","274.81","6.528888888888889","268.9","6.307272727272727"
"89","50","42.2","20","50","dry","20060","0","0","0","0","0","0","0","0","20","303.73","7.1","10","302.25","7.053","305.21","7.148999999999999"
"84","50","42.2","20","50","dry","21349","0","0","0","0","0","0","0","0","20","277.79","6.08","11","277.8","6.0172727272727276","277.76","6.16"
"85","50","42.2","20","50","dry","21405","2","271.35","6.24","1","271.35","6.24","271.35","6.24","18","288.09","6.61","9","289.19","6.5377777777777775","287","6.685555555555555"
"83","50","42.2","20","50","dry","21412","6","307.4","7.24","2","307.48","7.24","307.36","7.245000000000001","14","285.79","6.53","6","282.94","6.3","287.93","6.705"
"87","50","42.2","20","50","dry","21712","0","0","0","0","0","0","0","0","20","299.46","7.09","8","303.87","7.2175","296.53","7.012499999999999"
"88","50","42.2","20","50","dry","21209","3","267.01","6.21","1","267","6.21","267.01","6.21","17","283.64","6.57","14","278.25","6.425","308.8","7.243333333333333"
"92","50","42.2","20","50","dry","18943","1","259.5","6.02","0","0","0","259.5","6.02","19","259.53","6.05","6","261.25","6.121666666666666","258.74","6.01076923076923"
"91","50","42.2","20","50","dry","21064","5","273.8","6.41","3","273.82","6.410000000000001","273.78","6.41","15","274.63","6.41","9","280.11","6.552222222222222","266.41","6.208333333333333"
"93","50","42.2","20","50","dry","21355","0","0","0","0","0","0","0","0","20","285.82","6.71","11","286.95","6.756363636363637","284.43","6.651111111111111"
"94","50","42.2","20","50","dry","21192","2","264.81","6.17","0","0","0","264.81","6.17","18","271.48","6.26","7","259.74","6.054285714285714","278.95","6.391818181818181"
"96","50","42.2","20","50","dry","21113","2","280.74","6.58","0","0","0","280.74","6.575","18","285.31","6.78","9","291.74","6.913333333333332","278.89","6.6388888888888875"
"95","50","42.2","20","50","dry","19060","1","294.42","7.28","1","294.42","7.28","0","0","19","283.09","6.91","10","275.89","6.760000000000001","291.08","7.074444444444444"
"97","50","42.2","20","50","dry","18852","2","303.54","7.01","2","303.54","7.01","0","0","18","284.72","6.62","4","305.72","7.072500000000001","278.72","6.487142857142857"
"100","50","42.2","20","50","dry","18663","2","269.27","6.39","0","0","0","269.27","6.39","18","275.99","6.51","11","279.1","6.579999999999999","271.1","6.411428571428572"
"99","50","42.2","20","50","dry","21186","1","300.52","7.11","0","0","0","300.52","7.11","19","292.75","6.83","11","290.1","6.707272727272727","296.4","7.01"
"98","50","42.2","20","50","dry","21422","4","269.6","6.42","3","269.6","6.42","269.58","6.42","16","274.02","6.53","10","280.86","6.669","262.64","6.298333333333332"
